,Unnamed: 0,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Days
2645,5864,1989-10-22 04:40:29.100,37.1343,-121.9772,14.9,1.18,Md,6,219.0,11.0,0.03,NC,1167425.0,4.0
2646,5865,1989-10-22 04:47:54.540,37.0745,-121.9015,13.63,1.07,Md,9,148.0,6.0,0.02,NC,1167426.0,4.0
2647,5866,1989-10-22 04:57:56.880,36.949,-121.682,7.78,1.12,Md,18,119.0,1.0,0.05,NC,1167429.0,4.0
2648,5867,1989-10-22 05:02:15.170,36.9843,-121.7097,5.94,1.39,Md,23,107.0,4.0,0.08,NC,1167430.0,4.0
2649,5868,1989-10-22 05:03:11.310,37.1097,-121.9127,6.23,1.03,Md,11,102.0,7.0,0.02,NC,1167431.0,4.0
2650,5869,1989-10-22 05:06:01.850,36.9458,-121.6778,9.14,1.11,Md,8,137.0,8.0,0.06,NC,1167432.0,4.0
2651,5870,1989-10-22 05:09:00.340,37.1087,-121.8667,3.69,0.96,Md,6,147.0,3.0,0.01,NC,1167433.0,4.0
2652,5871,1989-10-22 05:12:39.900,36.9218,-121.6605,8.98,0.71,Md,10,136.0,1.0,0.02,NC,1167434.0,4.0
2653,5872,1989-10-22 05:12:56.540,36.921,-121.6607,9.22,0.69,Md,7,137.0,5.0,0.01,NC,1167435.0,4.0
2654,5873,1989-10-22 05:28:18.390,37.0877,-121.9142,1.42,1.12,Md,5,119.0,7.0,0.02,NC,1167436.0,4.0
2655,5874,1989-10-22 05:30:57.710,36.9648,-121.8508,3.3,1.28,Md,6,262.0,2.0,0.03,NC,1167437.0,4.0
2656,5875,1989-10-22 05:37:48.020,37.1197,-121.8853,2.95,0.67,Md,4,179.0,5.0,0.0,NC,1167439.0,4.0
2657,5876,1989-10-22 05:42:48.280,36.9643,-121.7227,14.06,2.02,Md,71,75.0,3.0,0.06,NC,237058.0,4.0
2658,5877,1989-10-22 05:43:58.730,37.0395,-121.8092,5.34,1.37,Md,32,56.0,1.0,0.08,NC,237131.0,4.0
2659,5878,1989-10-22 05:59:12.570,36.9638,-121.7125,11.54,0.79,Md,7,122.0,2.0,0.01,NC,1167443.0,4.0
2660,5879,1989-10-22 06:00:44.160,36.9647,-121.7218,13.54,0.85,Md,6,125.0,10.0,0.02,NC,1167444.0,4.0
2661,5880,1989-10-22 06:04:47.880,36.9945,-121.7117,1.78,0.65,Md,4,124.0,5.0,0.01,NC,1167445.0,4.0
2662,5881,1989-10-22 06:11:50.310,37.023,-121.743,5.16,0.96,Md,9,88.0,4.0,0.08,NC,1167446.0,4.0
2663,5882,1989-10-22 06:12:45.220,36.9567,-121.6992,11.84,0.74,Md,8,143.0,8.0,0.02,NC,1167447.0,4.0
2664,5883,1989-10-22 06:16:02.820,36.8623,-121.4565,4.3,0.61,Md,7,133.0,3.0,0.08,NC,1167448.0,4.0
2665,5884,1989-10-22 06:17:46.570,36.8825,-121.473,10.18,0.67,Md,9,98.0,1.0,0.19,NC,1167449.0,4.0
2666,5885,1989-10-22 06:27:29.230,37.0792,-121.8322,1.62,0.49,Md,4,185.0,7.0,0.0,NC,1167450.0,4.0
2667,5886,1989-10-22 06:30:47.800,36.9655,-121.7177,11.94,0.81,Md,4,151.0,2.0,0.0,NC,1167451.0,4.0
2668,5887,1989-10-22 06:38:21.720,36.9415,-121.6835,10.29,1.51,Md,35,72.0,2.0,0.07,NC,1167452.0,4.0
2669,5888,1989-10-22 06:39:47.070,37.051,-121.82,6.65,1.31,Md,11,85.0,4.0,0.07,NC,1167453.0,4.0
2670,5889,1989-10-22 06:41:27.760,37.042,-121.782,1.37,0.89,Md,7,139.0,4.0,0.04,NC,1167454.0,4.0
2671,5890,1989-10-22 06:41:51.160,37.0748,-121.892,13.92,1.77,Md,31,55.0,5.0,0.06,NC,1167455.0,4.0
2672,5891,1989-10-22 06:46:42.580,36.9538,-121.7048,13.77,1.53,Md,53,73.0,1.0,0.06,NC,236891.0,4.0
2673,5892,1989-10-22 06:49:37.150,37.1075,-121.8712,3.31,1.95,Md,8,152.0,3.0,0.05,NC,1167457.0,4.0
2674,5893,1989-10-22 06:52:59.010,37.163,-121.9653,8.28,1.22,Md,14,96.0,3.0,0.05,NC,1167458.0,4.0
2675,5894,1989-10-22 06:53:36.630,37.17,-122.0368,11.84,0.97,Md,11,64.0,6.0,0.05,NC,1167459.0,4.0
2676,5895,1989-10-22 07:04:57.710,37.164,-121.9702,8.22,0.92,Md,5,255.0,3.0,0.02,NC,1167461.0,4.0
2677,5896,1989-10-22 07:05:35.190,37.0267,-121.749,5.26,0.68,Md,9,113.0,4.0,0.12,NC,1167462.0,4.0
2678,5897,1989-10-22 07:16:26.680,37.1007,-121.8687,3.28,0.98,Md,8,140.0,3.0,0.02,NC,1167463.0,4.0
2679,5898,1989-10-22 07:18:15.210,37.171,-121.9242,4.19,1.28,Md,6,129.0,1.0,0.03,NC,1167464.0,4.0
2680,5899,1989-10-22 07:18:30.510,37.0425,-121.7832,3.6,1.36,Md,12,72.0,3.0,0.08,NC,1167465.0,4.0
2681,5900,1989-10-22 07:20:15.000,37.0765,-121.938,15.58,1.01,Md,5,170.0,5.0,0.02,NC,1167466.0,4.0
2682,5901,1989-10-22 07:21:01.750,37.1765,-121.9933,8.22,1.0,Md,12,69.0,3.0,0.03,NC,1167467.0,4.0
2683,5902,1989-10-22 07:22:07.110,37.0635,-121.8932,14.52,1.42,Md,10,133.0,4.0,0.02,NC,1167468.0,4.0
2684,5903,1989-10-22 07:24:10.190,36.9757,-121.6203,3.86,2.03,Md,58,33.0,4.0,0.08,NC,236914.0,4.0
2685,5904,1989-10-22 07:26:55.760,37.0013,-121.7293,10.91,1.11,Md,11,105.0,6.0,0.03,NC,236915.0,4.0
2686,5905,1989-10-22 07:28:08.630,37.1235,-121.9935,12.51,1.02,Md,6,221.0,10.0,0.03,NC,1167469.0,4.0
2687,5906,1989-10-22 07:33:33.850,36.9938,-121.7625,14.56,0.87,Md,5,229.0,6.0,0.01,NC,1167470.0,4.0
2688,5907,1989-10-22 07:36:22.390,37.1443,-121.919,9.17,1.36,Md,14,79.0,3.0,0.05,NC,1167471.0,4.0
2689,5908,1989-10-22 07:40:39.680,36.9273,-121.499,1.1,1.0,Md,7,179.0,2.0,0.32,NC,1167473.0,4.0
2690,5909,1989-10-22 07:42:43.190,37.024,-121.749,5.61,1.08,Md,13,88.0,4.0,0.08,NC,1167474.0,4.0
2691,5910,1989-10-22 07:48:28.590,37.0308,-121.8118,3.64,0.89,Md,7,129.0,2.0,0.07,NC,1167476.0,4.0
2692,5911,1989-10-22 07:49:59.170,37.0965,-121.9685,17.04,2.33,Md,67,67.0,7.0,0.08,NC,236926.0,4.0
2693,5912,1989-10-22 07:53:26.600,36.9628,-121.7203,14.69,1.4,Md,24,110.0,2.0,0.05,NC,1167477.0,4.0
2694,5913,1989-10-22 07:54:55.380,36.9662,-121.714,12.41,1.12,Md,19,120.0,2.0,0.04,NC,1167478.0,4.0
2695,5914,1989-10-22 07:56:37.180,37.1385,-122.0003,14.19,1.78,Md,39,70.0,4.0,0.05,NC,1167479.0,4.0
2696,5915,1989-10-22 08:00:29.780,36.9785,-121.7112,9.45,0.93,Md,12,111.0,3.0,0.02,NC,1167481.0,4.0
2697,5916,1989-10-22 08:00:53.030,37.1868,-121.9473,5.68,2.33,Md,63,48.0,2.0,0.07,NC,236931.0,4.0
2698,5917,1989-10-22 08:11:46.570,37.0213,-122.2607,1.68,1.6,Md,4,304.0,14.0,0.04,NC,1167484.0,4.0
2699,5918,1989-10-22 08:12:33.580,37.0668,-121.7885,5.51,0.73,Md,4,111.0,6.0,0.01,NC,1167485.0,4.0
2700,5919,1989-10-22 08:15:17.000,37.16,-121.558,2.54,1.16,Md,21,111.0,6.0,0.07,NC,236836.0,4.0
2701,5920,1989-10-22 08:17:08.240,37.1888,-122.0605,14.57,2.77,Md,75,58.0,4.0,0.08,NC,236837.0,4.0
2702,5921,1989-10-22 08:26:21.070,36.9647,-121.72,13.15,0.85,Md,11,142.0,3.0,0.04,NC,1167486.0,4.0
2703,5922,1989-10-22 08:30:27.880,37.1745,-122.0248,11.07,1.32,Md,12,64.0,1.0,0.05,NC,1167487.0,4.0
2704,5923,1989-10-22 08:31:29.530,37.0478,-121.8092,3.7,0.56,Md,6,113.0,0.0,0.07,NC,1167488.0,4.0
2705,5924,1989-10-22 08:39:14.190,37.0753,-121.892,12.87,1.06,Md,8,102.0,5.0,0.03,NC,1167489.0,4.0
2706,5925,1989-10-22 08:44:21.020,36.9747,-121.6223,2.75,1.14,Md,18,52.0,4.0,0.07,NC,1167490.0,4.0
2707,5926,1989-10-22 08:48:46.510,36.9972,-121.7925,15.91,1.19,Md,8,161.0,3.0,0.03,NC,1167491.0,4.0
2708,5927,1989-10-22 08:50:42.810,37.1645,-122.0013,4.23,0.91,Md,5,182.0,4.0,0.01,NC,1167492.0,4.0
2709,5928,1989-10-22 09:17:02.810,36.9987,-121.7847,14.35,1.01,Md,7,203.0,4.0,0.01,NC,1167493.0,4.0
2710,5929,1989-10-22 09:20:28.370,37.0813,-121.9427,14.79,1.21,Md,5,175.0,5.0,0.0,NC,1167494.0,4.0
2711,5930,1989-10-22 09:23:24.950,37.1393,-121.9937,8.8,1.05,Md,10,68.0,4.0,0.03,NC,1167495.0,4.0
2712,5931,1989-10-22 09:28:13.540,37.1682,-121.9195,3.91,1.22,Md,8,126.0,1.0,0.02,NC,1167496.0,4.0
2713,5932,1989-10-22 09:28:44.340,37.1708,-121.9242,4.21,0.99,Md,6,128.0,1.0,0.02,NC,1167497.0,4.0
2714,5933,1989-10-22 09:30:44.310,36.9478,-121.679,8.91,0.79,Md,10,118.0,2.0,0.07,NC,1167498.0,4.0
2715,5934,1989-10-22 09:33:06.730,37.1042,-121.8802,3.13,1.11,Md,5,207.0,4.0,0.01,NC,1167499.0,4.0
2716,5935,1989-10-22 09:38:36.140,36.939,-121.6833,7.98,0.58,Md,6,229.0,2.0,0.03,NC,1167500.0,4.0
2717,5936,1989-10-22 09:42:06.420,37.1802,-121.9592,5.05,0.88,Md,7,123.0,3.0,0.03,NC,1167501.0,4.0
2718,5937,1989-10-22 09:44:57.840,36.9328,-121.6627,5.12,3.5,ML,83,71.0,0.0,0.15,NC,10090171.0,4.0
2719,5938,1989-10-22 09:48:54.180,36.9105,-121.6565,9.09,1.43,Md,24,152.0,2.0,0.06,NC,1167502.0,4.0
2720,5939,1989-10-22 09:49:21.280,36.9142,-121.6515,7.26,0.63,Md,8,143.0,6.0,0.01,NC,1167503.0,4.0
2721,5940,1989-10-22 09:55:09.300,37.1307,-121.9472,8.31,1.59,Md,31,57.0,5.0,0.04,NC,236785.0,4.0
2722,5941,1989-10-22 10:00:11.750,37.1282,-121.9747,13.86,1.09,Md,7,215.0,10.0,0.04,NC,1167504.0,4.0
2723,5942,1989-10-22 10:06:47.250,36.9093,-121.655,10.23,1.6,Md,61,72.0,3.0,0.05,NC,236791.0,4.0
2724,5943,1989-10-22 10:14:41.730,36.951,-121.687,8.35,1.36,Md,26,108.0,1.0,0.06,NC,1167506.0,4.0
2725,5944,1989-10-22 10:15:20.430,37.8283,-121.9783,5.14,1.83,Md,9,79.0,11.0,0.07,NC,1167507.0,4.0
2726,5945,1989-10-22 10:18:46.230,37.0752,-121.8822,13.3,1.78,Md,52,57.0,5.0,0.05,NC,236742.0,4.0
2727,5946,1989-10-22 10:19:22.200,36.9075,-121.6398,5.68,1.52,Md,20,111.0,3.0,0.06,NC,1167508.0,4.0
2728,5947,1989-10-22 10:21:23.180,37.1408,-121.9542,10.12,0.95,Md,4,151.0,4.0,0.02,NC,1167509.0,4.0
2729,5948,1989-10-22 10:33:35.120,37.1503,-122.0665,8.78,1.09,Md,5,307.0,19.0,0.03,NC,1167510.0,4.0
2730,5949,1989-10-22 10:35:29.170,36.9885,-121.7838,15.49,1.02,Md,8,221.0,5.0,0.04,NC,1167511.0,4.0
2731,5950,1989-10-22 10:40:34.130,37.0227,-121.8235,15.74,1.4,Md,12,114.0,1.0,0.02,NC,1167512.0,4.0
2732,5951,1989-10-22 10:51:23.490,36.9523,-121.6952,10.6,1.48,Md,39,97.0,0.0,0.06,NC,236749.0,4.0
2733,5952,1989-10-22 11:08:42.640,37.114,-121.8585,3.99,1.93,Md,41,57.0,2.0,0.07,NC,236753.0,4.0
2734,5953,1989-10-22 11:12:09.380,37.0178,-121.7523,7.53,0.48,Md,4,127.0,5.0,0.0,NC,1167513.0,4.0
2735,5954,1989-10-22 11:13:13.900,37.014,-121.775,4.18,0.56,Md,4,190.0,4.0,0.01,NC,1167514.0,4.0
2736,5955,1989-10-22 11:13:25.470,36.887,-121.545,7.96,0.78,Md,6,200.0,4.0,0.03,NC,1167515.0,4.0
2737,5956,1989-10-22 11:16:45.740,37.0917,-121.8275,4.47,0.81,Md,4,230.0,8.0,0.06,NC,1167516.0,4.0
2738,5957,1989-10-22 11:17:14.730,37.0863,-121.9075,12.02,1.04,Md,9,159.0,7.0,0.08,NC,1167517.0,4.0
2739,5958,1989-10-22 11:25:18.850,36.957,-121.6813,6.33,0.75,Md,8,86.0,1.0,0.01,NC,1167518.0,4.0
2740,5959,1989-10-22 11:26:04.680,36.9712,-121.665,7.67,0.84,Md,12,60.0,3.0,0.03,NC,1167519.0,4.0
2741,5960,1989-10-22 11:29:29.020,36.9703,-121.7292,13.59,1.57,Md,53,72.0,4.0,0.05,NC,236676.0,4.0
2742,5961,1989-10-22 11:32:10.170,36.9295,-121.673,10.19,1.79,Md,59,72.0,1.0,0.06,NC,236679.0,4.0
2743,5962,1989-10-22 11:38:48.550,37.1295,-121.9273,9.64,0.94,Md,7,128.0,4.0,0.06,NC,1167520.0,4.0
2744,5963,1989-10-22 11:45:24.380,37.0808,-121.2425,0.0,1.63,Md,41,170.0,5.0,0.08,NC,236684.0,4.0
2745,5964,1989-10-22 11:45:47.440,36.9575,-121.8172,2.43,1.18,Md,4,213.0,3.0,0.0,NC,1167521.0,4.0
2746,5965,1989-10-22 11:52:15.140,37.0375,-121.783,9.43,1.08,Md,8,137.0,3.0,0.04,NC,1167522.0,4.0
2747,5966,1989-10-22 11:54:42.350,37.1483,-122.0097,14.78,1.21,Md,6,238.0,13.0,0.07,NC,1167523.0,4.0
2748,5967,1989-10-22 11:58:35.690,37.0213,-121.824,15.74,1.23,Md,7,142.0,0.0,0.01,NC,1167524.0,4.0
2749,5968,1989-10-22 12:08:15.980,36.9508,-121.6875,8.83,1.58,Md,52,71.0,1.0,0.07,NC,236696.0,4.0
2750,5969,1989-10-22 12:15:09.560,37.075,-121.9388,15.89,1.0,Md,5,189.0,5.0,0.01,NC,1167525.0,4.0
2751,5970,1989-10-22 12:15:29.180,36.9908,-121.6713,2.12,2.48,Md,62,57.0,3.0,0.1,NC,236699.0,4.0
2752,5971,1989-10-22 12:17:59.600,37.1332,-122.0107,18.33,1.32,Md,11,109.0,8.0,0.06,NC,1167526.0,4.0
2753,5972,1989-10-22 12:21:36.060,37.1013,-121.871,2.97,0.99,Md,9,94.0,3.0,0.02,NC,1167527.0,4.0
2754,5973,1989-10-22 12:25:11.420,37.1208,-121.8792,2.27,1.25,Md,9,100.0,4.0,0.04,NC,1167528.0,4.0
2755,5974,1989-10-22 12:25:32.050,37.0423,-121.7833,5.26,1.08,Md,9,110.0,3.0,0.05,NC,1167529.0,4.0
2756,5975,1989-10-22 12:29:37.590,36.948,-121.6703,7.4,0.58,Md,5,203.0,2.0,0.03,NC,1167530.0,4.0
2757,5976,1989-10-22 12:31:58.710,36.9268,-121.6747,9.61,0.75,Md,7,242.0,1.0,0.01,NC,1167531.0,4.0
2758,5977,1989-10-22 12:33:37.070,37.0432,-121.7882,6.27,0.81,Md,6,150.0,4.0,0.02,NC,1167532.0,4.0
2759,5978,1989-10-22 12:37:02.160,37.1275,-121.9705,14.29,1.14,Md,10,189.0,6.0,0.02,NC,1167533.0,4.0
2760,5979,1989-10-22 12:41:32.680,37.1238,-121.976,18.1,1.05,Md,6,223.0,6.0,0.02,NC,1167534.0,4.0
2761,5980,1989-10-22 12:51:23.630,37.1532,-121.9537,9.04,1.54,Md,34,55.0,3.0,0.06,NC,236119.0,4.0
2762,5981,1989-10-22 12:53:54.520,37.0908,-121.9022,10.78,1.01,Md,6,168.0,6.0,0.01,NC,1167536.0,4.0
2763,5982,1989-10-22 12:55:59.360,37.0632,-121.7907,7.43,2.24,Md,69,24.0,2.0,0.07,NC,236121.0,4.0
2764,5983,1989-10-22 13:04:49.980,36.986,-121.7632,14.51,0.95,Md,16,115.0,6.0,0.02,NC,235655.0,4.0
2765,5984,1989-10-22 13:13:44.690,37.0908,-121.8375,3.77,1.18,Md,10,110.0,2.0,0.03,NC,1167537.0,4.0
2766,5985,1989-10-22 13:18:48.310,36.9805,-121.7505,11.39,0.78,Md,6,119.0,7.0,0.01,NC,1167538.0,4.0
2767,5986,1989-10-22 13:25:15.110,37.0845,-121.818,2.31,0.94,Md,7,118.0,4.0,0.04,NC,1167539.0,4.0
2768,5987,1989-10-22 13:31:38.000,36.967,-121.7197,13.15,0.95,Md,23,122.0,3.0,0.05,NC,235669.0,4.0
2769,5988,1989-10-22 13:33:13.130,37.0905,-121.9122,11.43,2.03,Md,65,50.0,7.0,0.06,NC,235670.0,4.0
2770,5989,1989-10-22 13:34:03.050,37.168,-121.9848,8.06,0.92,Md,5,184.0,4.0,0.01,NC,1167540.0,4.0
2771,5990,1989-10-22 13:47:57.730,37.0553,-121.8407,7.21,1.02,Md,11,96.0,3.0,0.06,NC,1167541.0,4.0
2772,5991,1989-10-22 13:51:03.110,37.0755,-121.9233,14.7,1.6,Md,13,104.0,6.0,0.03,NC,1167542.0,4.0
2773,5992,1989-10-22 13:58:21.610,37.7177,-121.9557,6.61,1.06,Md,7,158.0,9.0,0.03,NC,251682.0,4.0
2774,5993,1989-10-22 14:06:04.090,36.9677,-121.842,5.89,1.14,Md,10,186.0,1.0,0.07,NC,1167544.0,4.0
2775,5994,1989-10-22 14:08:25.050,37.1153,-121.8342,3.01,1.47,Md,29,51.0,1.0,0.06,NC,235698.0,4.0
2776,5995,1989-10-22 14:16:21.170,37.0902,-121.8913,8.75,2.04,Md,52,52.0,5.0,0.07,NC,235699.0,4.0
2777,5996,1989-10-22 14:21:52.970,37.151,-121.9885,11.44,1.42,Md,14,67.0,4.0,0.08,NC,1167546.0,4.0
2778,5997,1989-10-22 14:24:36.900,37.0038,-121.8062,16.61,4.0,ML,86,49.0,2.0,0.1,NC,235360.0,4.0
2779,5998,1989-10-22 14:30:38.740,36.9688,-121.6552,1.03,1.48,Md,10,75.0,4.0,0.08,NC,1167547.0,4.0
2780,5999,1989-10-22 14:37:09.850,37.1647,-121.967,9.43,1.0,Md,8,135.0,3.0,0.02,NC,1167548.0,4.0
2781,6000,1989-10-22 14:41:21.540,37.1312,-121.9635,12.98,1.41,Md,13,95.0,7.0,0.05,NC,1167549.0,4.0
2782,6001,1989-10-22 14:57:00.290,36.9222,-121.6545,6.27,0.76,Md,10,152.0,1.0,0.03,NC,1167550.0,4.0
2783,6002,1989-10-22 15:01:43.300,37.1998,-122.0552,8.06,0.86,Md,8,145.0,6.0,0.05,NC,1167551.0,4.0
2784,6003,1989-10-22 15:03:10.390,36.8853,-121.6203,6.62,2.34,Md,63,68.0,3.0,0.08,NC,235371.0,4.0
2785,6004,1989-10-22 15:07:03.820,36.9783,-121.772,16.4,1.15,Md,5,250.0,11.0,0.1,NC,1167553.0,4.0
2786,6005,1989-10-22 15:12:46.260,36.9153,-121.653,7.78,1.02,Md,16,119.0,6.0,0.05,NC,1167554.0,4.0
2787,6006,1989-10-22 15:16:30.210,36.9658,-121.6942,6.73,1.36,Md,22,92.0,1.0,0.06,NC,1167555.0,4.0
2788,6007,1989-10-22 15:18:18.870,36.9672,-121.6927,6.68,0.76,Md,10,88.0,2.0,0.02,NC,1167556.0,4.0
2789,6008,1989-10-22 15:22:59.690,37.189,-121.9505,5.73,2.43,Md,58,47.0,3.0,0.08,NC,235379.0,4.0
2790,6009,1989-10-22 15:24:26.720,36.9878,-121.8562,7.2,0.53,Md,5,219.0,2.0,0.05,NC,1167557.0,4.0
2791,6010,1989-10-22 15:48:03.480,36.8535,-121.4167,4.08,0.69,Md,15,66.0,1.0,0.06,NC,235333.0,4.0
2792,6011,1989-10-22 15:51:39.610,37.0552,-121.7928,4.53,2.51,Md,68,38.0,2.0,0.08,NC,235334.0,4.0
2793,6012,1989-10-22 16:09:34.430,36.922,-121.662,8.22,1.46,Md,45,72.0,1.0,0.07,NC,235336.0,4.0
2794,6013,1989-10-22 16:09:52.520,37.0922,-121.9155,11.63,0.9,Md,4,169.0,7.0,0.0,NC,1167559.0,4.0
2795,6014,1989-10-22 16:13:31.320,37.1197,-121.8685,3.39,1.79,Md,35,42.0,3.0,0.07,NC,235337.0,4.0
2796,6015,1989-10-22 16:19:32.010,37.1072,-121.9267,32.24,1.65,Md,6,128.0,7.0,0.24,NC,1167560.0,4.0
2797,6016,1989-10-22 16:20:56.980,36.95,-121.6837,8.17,1.78,Md,13,125.0,1.0,0.04,NC,1167561.0,4.0
2798,6017,1989-10-22 16:27:18.030,37.0682,-121.8962,14.58,1.32,Md,11,141.0,5.0,0.04,NC,1167562.0,4.0
2799,6018,1989-10-22 16:27:39.520,37.2475,-122.0395,10.46,2.33,Md,52,39.0,4.0,0.07,NC,235339.0,4.0
2800,6019,1989-10-22 16:29:55.290,37.1425,-121.996,13.41,1.3,Md,8,231.0,12.0,0.03,NC,1167563.0,4.0
2801,6020,1989-10-22 16:32:24.760,37.114,-121.8522,1.68,0.92,Md,5,133.0,2.0,0.01,NC,1167564.0,4.0
2802,6021,1989-10-22 16:33:57.740,37.1495,-121.9903,12.14,1.6,Md,12,64.0,6.0,0.02,NC,1167565.0,4.0
2803,6022,1989-10-22 16:37:35.010,37.1247,-121.9997,10.2,1.28,Md,5,225.0,10.0,0.03,NC,1167566.0,4.0
2804,6023,1989-10-22 16:41:42.020,37.6717,-121.946,10.91,1.22,Md,10,93.0,4.0,0.04,NC,251680.0,4.0
2805,6024,1989-10-22 16:51:31.060,37.0093,-121.79,15.06,1.41,Md,17,81.0,3.0,0.04,NC,1167567.0,4.0
2806,6025,1989-10-22 16:52:14.980,37.1518,-121.9642,8.79,0.93,Md,8,135.0,3.0,0.03,NC,1167568.0,4.0
2807,6026,1989-10-22 16:54:49.900,36.9832,-121.6952,8.59,1.24,Md,15,109.0,3.0,0.05,NC,1167569.0,4.0
2808,6027,1989-10-22 17:05:47.870,37.186,-121.9977,9.58,0.99,Md,7,155.0,2.0,0.02,NC,1167571.0,4.0
2809,6028,1989-10-22 17:08:22.000,36.9663,-121.6933,6.64,0.64,Md,6,157.0,1.0,0.02,NC,1167573.0,4.0
2810,6029,1989-10-22 17:10:32.280,37.1867,-121.9535,5.13,1.49,Md,22,48.0,3.0,0.06,NC,235158.0,4.0
2811,6030,1989-10-22 17:14:21.650,37.1125,-121.8562,3.24,1.48,Md,26,56.0,2.0,0.06,NC,235160.0,4.0
2812,6031,1989-10-22 17:14:50.310,36.9717,-121.7303,14.28,0.83,Md,7,122.0,8.0,0.01,NC,1167574.0,4.0
2813,6032,1989-10-22 17:20:15.860,37.1045,-121.8695,3.6,1.57,Md,35,60.0,3.0,0.07,NC,235161.0,4.0
2814,6033,1989-10-22 17:20:52.090,37.0528,-121.801,3.72,0.53,Md,4,176.0,7.0,0.0,NC,1167575.0,4.0
2815,6034,1989-10-22 17:22:04.840,37.1137,-121.8317,2.48,1.37,Md,11,75.0,5.0,0.05,NC,1167576.0,4.0
2816,6035,1989-10-22 17:25:59.910,37.1833,-121.9655,3.86,1.25,Md,10,114.0,3.0,0.03,NC,1167577.0,4.0
2817,6036,1989-10-22 17:48:11.980,37.0132,-121.7567,9.68,0.57,Md,6,147.0,5.0,0.05,NC,1167579.0,4.0
2818,6037,1989-10-22 17:48:48.010,36.886,-121.8337,0.7,1.42,Md,10,193.0,10.0,0.11,NC,1167580.0,4.0
2819,6038,1989-10-22 17:52:15.700,36.951,-121.7227,7.21,0.52,Md,4,153.0,10.0,0.0,NC,1167581.0,4.0
2820,6039,1989-10-22 17:52:43.680,37.0365,-121.7962,7.05,0.54,Md,4,144.0,6.0,0.0,NC,1167582.0,4.0
2821,6040,1989-10-22 17:55:52.100,37.1758,-121.991,7.94,1.74,Md,32,56.0,3.0,0.06,NC,235169.0,4.0
2822,6041,1989-10-22 18:00:59.580,37.0132,-121.9422,-0.28,1.07,Md,6,175.0,3.0,0.02,NC,1167583.0,4.0
2823,6042,1989-10-22 18:02:20.000,37.1308,-121.961,11.13,1.47,Md,18,76.0,7.0,0.08,NC,1167584.0,4.0
2824,6043,1989-10-22 18:03:46.870,36.9882,-121.7267,11.8,1.26,Md,13,107.0,5.0,0.04,NC,1167585.0,4.0
2825,6044,1989-10-22 18:09:22.850,37.1748,-121.9962,7.35,1.03,Md,10,81.0,3.0,0.04,NC,1167586.0,4.0
2826,6045,1989-10-22 18:26:09.110,36.949,-121.6835,8.43,1.09,Md,12,128.0,1.0,0.07,NC,1167587.0,4.0
2827,6046,1989-10-22 18:26:40.280,36.5943,-121.1873,7.25,0.52,Md,4,180.0,2.0,0.0,NC,1167588.0,4.0
2828,6047,1989-10-22 18:26:47.540,37.1728,-121.9505,4.48,0.8,Md,4,213.0,2.0,0.0,NC,1167589.0,4.0
2829,6048,1989-10-22 18:33:27.620,36.9283,-121.6733,6.98,1.5,Md,19,159.0,1.0,0.13,NC,1167591.0,4.0
2830,6049,1989-10-22 18:34:26.370,37.0017,-121.786,11.59,0.86,Md,9,93.0,4.0,0.02,NC,1167593.0,4.0
2831,6050,1989-10-22 18:39:51.310,36.9222,-121.6628,7.74,1.39,Md,26,117.0,1.0,0.09,NC,1167594.0,4.0
2832,6051,1989-10-22 18:59:08.880,37.1952,-121.9668,4.49,0.94,Md,6,178.0,2.0,0.02,NC,1167596.0,4.0
2833,6052,1989-10-22 18:59:44.860,36.8905,-121.52,3.61,0.63,Md,7,113.0,3.0,0.13,NC,1167597.0,4.0
2834,6053,1989-10-22 19:06:09.210,37.094,-121.8183,3.39,0.9,Md,4,174.0,2.0,0.0,NC,1167598.0,4.0
2835,6054,1989-10-22 19:06:44.470,36.895,-122.012,7.85,0.76,Md,7,281.0,18.0,0.09,NC,1167599.0,4.0
2836,6055,1989-10-22 19:09:58.950,36.9898,-121.754,14.54,1.73,Md,51,61.0,7.0,0.04,NC,233168.0,4.0
2837,6056,1989-10-22 19:24:04.600,37.1888,-121.9788,2.3,1.0,Md,6,110.0,2.0,0.02,NC,1167600.0,4.0
2838,6057,1989-10-22 19:32:25.230,37.1025,-121.9908,18.61,1.24,Md,5,254.0,8.0,0.0,NC,1167601.0,4.0
2839,6058,1989-10-22 19:33:29.010,36.9593,-121.7132,13.17,1.67,Md,48,74.0,2.0,0.06,NC,233172.0,4.0
2840,6059,1989-10-22 19:38:54.460,37.0665,-121.8938,14.53,1.6,Md,27,100.0,4.0,0.04,NC,233173.0,4.0
2841,6060,1989-10-22 19:43:03.690,36.994,-121.6532,3.42,1.5,Md,19,52.0,3.0,0.06,NC,1167604.0,4.0
2842,6061,1989-10-22 19:48:38.420,37.0753,-121.7987,0.06,0.73,Md,5,107.0,5.0,0.24,NC,1167605.0,4.0
2843,6062,1989-10-22 19:55:55.040,37.0312,-121.7827,8.44,0.54,Md,5,150.0,4.0,0.01,NC,1167606.0,4.0
2844,6063,1989-10-22 20:02:40.750,37.0055,-121.7308,7.39,1.07,Md,8,129.0,5.0,0.03,NC,1167607.0,4.0
